lat,lon,X0
-3.5,-1.5,35.647
-3.5,-0.5,35.641
-3.5,0.5,35.433
-3.5,1.5,35.476
-3.5,2.5,35.196
-3.5,3.5,35.221
-3.5,4.5,35.367
-3.5,5.5,35.049
-3.5,6.5,34.762
-3.5,7.5,34.54
-3.5,8.5,34.265
-3.5,9.5,34.015
-3.5,10.5,34.217
-3.5,41.5,35.247
-3.5,42.5,35.356
-3.5,43.5,35.404
-3.5,44.5,35.365
-3.5,45.5,35.414
-3.5,46.5,35.319
-3.5,47.5,35.392
-3.5,48.5,35.329
-3.5,49.5,35.324
-3.5,50.5,35.458
-3.5,51.5,35.432
-3.5,52.5,35.335
-3.5,53.5,35.391
-3.5,54.5,35.319
-3.5,55.5,35.276
-3.5,56.5,35.245
-3.5,57.5,35.224
-3.5,58.5,35.134
-3.5,59.5,35.234
-3.5,60.5,35.227
-3.5,61.5,35.241
-3.5,62.5,35.231
-3.5,63.5,35.215
-3.5,64.5,35.193
-3.5,65.5,35.058
-3.5,66.5,35.08
-3.5,67.5,34.991
-3.5,68.5,35.023
-3.5,69.5,34.97
-3.5,70.5,34.984
-3.5,71.5,34.999
-3.5,72.5,34.839
-3.5,73.5,34.798
-3.5,74.5,34.848
-3.5,75.5,34.668
-3.5,76.5,34.609
-3.5,77.5,34.627
-3.5,78.5,34.568
-3.5,79.5,34.53
-3.5,80.5,34.704
-3.5,81.5,34.777
-3.5,82.5,34.624
-3.5,83.5,34.706
-3.5,84.5,34.598
-3.5,85.5,34.673
-3.5,86.5,34.558
-3.5,87.5,34.533
-3.5,88.5,34.486
-3.5,89.5,34.465
-3.5,90.5,34.382
-3.5,91.5,34.43
-3.5,92.5,34.216
-3.5,93.5,34.183
-3.5,94.5,34.197
-3.5,95.5,34.252
-3.5,96.5,33.998
-3.5,97.5,33.892
-3.5,98.5,33.913
-3.5,99.5,33.834
-3.5,100.5,33.752
-3.5,101.5,33.058
-3.5,107.5,33.057
-3.5,108.5,32.964
-3.5,109.5,32.711
-3.5,110.5,31.962
-3.5,111.5,31.561
-3.5,117.5,32.863
-3.5,118.5,33.105
-3.5,123.5,34.179
-3.5,124.5,34.11
-3.5,125.5,34.163
-3.5,131.5,33.799
-3.5,132.5,34.312
-3.5,145.5,34.389
-3.5,146.5,34.477
-3.5,147.5,34.531
-3.5,148.5,34.569
-3.5,149.5,34.28
-3.5,150.5,34.361
-3.5,151.5,34.438
-3.5,153.5,34.757
-3.5,154.5,34.706
-3.5,155.5,34.71
-3.5,156.5,34.597
-3.5,157.5,34.717
-3.5,158.5,34.707
-3.5,159.5,34.825
-3.5,160.5,35.041
-3.5,161.5,34.994
-3.5,162.5,34.867
-3.5,163.5,35.027
-3.5,164.5,34.899
-3.5,165.5,34.94
-3.5,166.5,34.989
-3.5,167.5,34.972
-3.5,168.5,34.891
-3.5,169.5,34.944
-3.5,170.5,35.234
-3.5,171.5,35.148
-3.5,172.5,35.191
-3.5,173.5,35.111
-3.5,174.5,35.204
-3.5,175.5,35.447
-3.5,176.5,35.297
-3.5,177.5,35.128
-3.5,178.5,35.22
-3.5,179.5,35.436
-2.5,-179.5,35.309
-2.5,-178.5,35.494
-2.5,-177.5,35.495
-2.5,-176.5,35.445
-2.5,-175.5,35.455
-2.5,-174.5,35.498
-2.5,-173.5,35.451
-2.5,-172.5,35.447
-2.5,-171.5,35.491
-2.5,-170.5,35.419
-2.5,-169.5,35.464
-2.5,-168.5,35.418
-2.5,-167.5,35.475
-2.5,-166.5,35.521
-2.5,-165.5,35.479
-2.5,-164.5,35.422
-2.5,-163.5,35.525
-2.5,-162.5,35.375
-2.5,-161.5,35.509
-2.5,-160.5,35.413
-2.5,-159.5,35.367
-2.5,-158.5,35.379
-2.5,-157.5,35.381
-2.5,-156.5,35.394
-2.5,-155.5,35.362
-2.5,-154.5,35.358
-2.5,-153.5,35.347
-2.5,-152.5,35.363
-2.5,-151.5,35.335
-2.5,-150.5,35.363
-2.5,-149.5,35.375
-2.5,-148.5,35.377
-2.5,-147.5,35.363
-2.5,-146.5,35.289
-2.5,-145.5,35.22
-2.5,-144.5,35.263
-2.5,-143.5,35.344
-2.5,-142.5,35.32
-2.5,-141.5,35.269
-2.5,-140.5,35.209
-2.5,-139.5,35.24
-2.5,-138.5,35.299
-2.5,-137.5,35.227
-2.5,-136.5,35.23
-2.5,-135.5,35.216
-2.5,-134.5,35.208
-2.5,-133.5,35.143
-2.5,-132.5,35.275
-2.5,-131.5,35.198
-2.5,-130.5,35.198
-2.5,-129.5,35.246
-2.5,-128.5,35.105
-2.5,-127.5,35.078
-2.5,-126.5,35.1
-2.5,-125.5,35.094
-2.5,-124.5,35.076
-2.5,-123.5,35.087
-2.5,-122.5,35.084
-2.5,-121.5,35.072
-2.5,-120.5,35.046
-2.5,-119.5,35.087
-2.5,-118.5,35.109
-2.5,-117.5,35.092
-2.5,-116.5,35.016
-2.5,-115.5,34.97
-2.5,-114.5,34.958
-2.5,-113.5,35.052
-2.5,-112.5,35.026
-2.5,-111.5,35.009
-2.5,-110.5,34.992
-2.5,-109.5,35.004
-2.5,-108.5,35.12
-2.5,-107.5,35.092
-2.5,-106.5,35.024
-2.5,-105.5,34.992
-2.5,-104.5,34.919
-2.5,-103.5,35.009
-2.5,-102.5,35.033
-2.5,-101.5,34.958
-2.5,-100.5,34.922
-2.5,-99.5,34.933
-2.5,-98.5,34.914
-2.5,-97.5,34.909
-2.5,-96.5,34.911
-2.5,-95.5,34.803
-2.5,-94.5,34.786
-2.5,-93.5,34.81
-2.5,-92.5,34.734
-2.5,-91.5,34.731
-2.5,-90.5,34.758
-2.5,-89.5,34.659
-2.5,-88.5,34.591
-2.5,-87.5,34.782
-2.5,-86.5,34.717
-2.5,-85.5,34.677
-2.5,-84.5,34.723
-2.5,-83.5,34.656
-2.5,-82.5,34.569
-2.5,-81.5,34.115
-2.5,-39.5,36.171
-2.5,-38.5,36.2
-2.5,-37.5,36.035
-2.5,-36.5,36.088
-2.5,-35.5,36.049
-2.5,-34.5,36.096
-2.5,-33.5,36.074
-2.5,-32.5,36.079
-2.5,-31.5,36.097
-2.5,-30.5,36.061
-2.5,-29.5,36.142
-2.5,-28.5,36.126
-2.5,-27.5,36.045
-2.5,-26.5,36.026
-2.5,-25.5,36.08
-2.5,-24.5,36.09
-2.5,-23.5,36.102
-2.5,-22.5,36.063
-2.5,-21.5,36.092
-2.5,-20.5,36.043
-2.5,-19.5,35.984
-2.5,-18.5,35.986
-2.5,-17.5,35.962
-2.5,-16.5,35.963
-2.5,-15.5,35.916
-2.5,-14.5,35.896
-2.5,-13.5,35.909
-2.5,-12.5,35.835
-2.5,-11.5,35.856
-2.5,-10.5,35.727
-2.5,-9.5,35.723
-2.5,-8.5,35.63
-2.5,-7.5,35.684
-2.5,-6.5,35.545
-2.5,-5.5,35.64
-2.5,-4.5,35.421
-2.5,-3.5,35.53
-2.5,-2.5,35.547
-2.5,-1.5,35.506
-2.5,-0.5,35.504
-2.5,0.5,35.391
-2.5,1.5,35.408
-2.5,2.5,35.141
-2.5,3.5,35.29
-2.5,4.5,35.176
-2.5,5.5,34.891
-2.5,6.5,34.783
-2.5,7.5,34.758
-2.5,8.5,34.252
-2.5,9.5,33.995
-2.5,41.5,35.267
-2.5,42.5,35.326
-2.5,43.5,35.305
-2.5,44.5,35.395
-2.5,45.5,35.335
-2.5,46.5,35.359
-2.5,47.5,35.37
-2.5,48.5,35.402
-2.5,49.5,35.383
-2.5,50.5,35.449
-2.5,51.5,35.476
-2.5,52.5,35.419
-2.5,53.5,35.431
-2.5,54.5,35.395
-2.5,55.5,35.388
-2.5,56.5,35.298
-2.5,57.5,35.321
-2.5,58.5,35.273
-2.5,59.5,35.316
-2.5,60.5,35.303
-2.5,61.5,35.253
-2.5,62.5,35.196
-2.5,63.5,35.264
-2.5,64.5,35.178
-2.5,65.5,35.082
-2.5,66.5,35.104
-2.5,67.5,35.069
-2.5,68.5,35.136
-2.5,69.5,35.143
-2.5,70.5,35.086
-2.5,71.5,35.1
-2.5,72.5,34.989
-2.5,73.5,34.985
-2.5,74.5,34.978
-2.5,75.5,34.88
-2.5,76.5,34.886
-2.5,77.5,34.889
-2.5,78.5,34.859
-2.5,79.5,34.749
-2.5,80.5,34.75
-2.5,81.5,34.768
-2.5,82.5,34.67
-2.5,83.5,34.673
-2.5,84.5,34.499
-2.5,85.5,34.699
-2.5,86.5,34.756
-2.5,87.5,34.529
-2.5,88.5,34.466
-2.5,89.5,34.374
-2.5,90.5,34.399
-2.5,91.5,34.326
-2.5,92.5,34.337
-2.5,93.5,34.149
-2.5,94.5,34.105
-2.5,95.5,33.974
-2.5,96.5,33.894
-2.5,97.5,33.87
-2.5,98.5,33.809
-2.5,99.5,33.724
-2.5,109.5,32.572
-2.5,117.5,33.925
-2.5,118.5,33.035
-2.5,123.5,34.47
-2.5,124.5,34.235
-2.5,125.5,34.226
-2.5,126.5,33.979
-2.5,127.5,34.184
-2.5,128.5,34.064
-2.5,130.5,34.067
-2.5,131.5,34.592
-2.5,135.5,31.549
-2.5,142.5,34.358
-2.5,143.5,34.322
-2.5,144.5,34.362
-2.5,145.5,34.463
-2.5,146.5,34.324
-2.5,147.5,34.289
-2.5,148.5,34.421
-2.5,149.5,34.676
-2.5,152.5,34.84
-2.5,153.5,34.66
-2.5,154.5,34.698
-2.5,155.5,34.622
-2.5,156.5,34.652
-2.5,157.5,34.554
-2.5,158.5,34.518
-2.5,159.5,34.914
-2.5,160.5,34.963
-2.5,161.5,34.833
-2.5,162.5,34.91
-2.5,163.5,35.079
-2.5,164.5,34.929
-2.5,165.5,34.825
-2.5,166.5,34.964
-2.5,167.5,34.839
-2.5,168.5,34.915
-2.5,169.5,35.037
-2.5,170.5,35.008
-2.5,171.5,34.979
-2.5,172.5,35.074
-2.5,173.5,35.002
-2.5,174.5,35.165
-2.5,175.5,35.269
-2.5,176.5,35.317
-2.5,177.5,35.493
-2.5,178.5,35.37
-2.5,179.5,35.367
-1.5,-179.5,35.306
-1.5,-178.5,35.241
-1.5,-177.5,35.317
-1.5,-176.5,35.404
-1.5,-175.5,35.33
-1.5,-174.5,35.372
-1.5,-173.5,35.328
-1.5,-172.5,35.341
-1.5,-171.5,35.332
-1.5,-170.5,35.412
-1.5,-169.5,35.429
-1.5,-168.5,35.434
-1.5,-167.5,35.4
-1.5,-166.5,35.372
-1.5,-165.5,35.387
-1.5,-164.5,35.414
-1.5,-163.5,35.389
-1.5,-162.5,35.351
-1.5,-161.5,35.363
-1.5,-160.5,35.406
-1.5,-159.5,35.406
-1.5,-158.5,35.354
-1.5,-157.5,35.355
-1.5,-156.5,35.338
-1.5,-155.5,35.34
-1.5,-154.5,35.318
-1.5,-153.5,35.341
-1.5,-152.5,35.328
-1.5,-151.5,35.33
-1.5,-150.5,35.314
-1.5,-149.5,35.332
-1.5,-148.5,35.304
-1.5,-147.5,35.244
-1.5,-146.5,35.281
-1.5,-145.5,35.274
-1.5,-144.5,35.227
-1.5,-143.5,35.187
-1.5,-142.5,35.26
-1.5,-141.5,35.28
-1.5,-140.5,35.229
-1.5,-139.5,35.254
-1.5,-138.5,35.216
-1.5,-137.5,35.192
-1.5,-136.5,35.176
-1.5,-135.5,35.217
-1.5,-134.5,35.195
-1.5,-133.5,35.196
-1.5,-132.5,35.156
-1.5,-131.5,35.138
-1.5,-130.5,35.158
-1.5,-129.5,35.106
-1.5,-128.5,35.051
-1.5,-127.5,35.029
-1.5,-126.5,35.035
-1.5,-125.5,35.031
-1.5,-124.5,35.022
-1.5,-123.5,35.036
-1.5,-122.5,35.007
-1.5,-121.5,34.97
-1.5,-120.5,34.994
-1.5,-119.5,35.022
-1.5,-118.5,35.004
-1.5,-117.5,35.039
-1.5,-116.5,35.002
-1.5,-115.5,34.984
-1.5,-114.5,34.912
-1.5,-113.5,34.958
-1.5,-112.5,34.975
-1.5,-111.5,34.938
-1.5,-110.5,34.952
-1.5,-109.5,34.881
-1.5,-108.5,34.927
-1.5,-107.5,34.965
-1.5,-106.5,34.945
-1.5,-105.5,35.036
-1.5,-104.5,34.973
-1.5,-103.5,34.969
-1.5,-102.5,34.865
-1.5,-101.5,34.922
-1.5,-100.5,34.937
-1.5,-99.5,34.89
-1.5,-98.5,34.829
-1.5,-97.5,34.908
-1.5,-96.5,34.822
-1.5,-95.5,34.78
-1.5,-94.5,34.821
-1.5,-93.5,34.757
-1.5,-92.5,34.727
-1.5,-91.5,34.633
-1.5,-90.5,34.378
-1.5,-89.5,34.565
-1.5,-88.5,34.497
-1.5,-87.5,34.506
-1.5,-86.5,34.486
-1.5,-85.5,34.402
-1.5,-84.5,34.455
-1.5,-83.5,34.506
-1.5,-82.5,34.247
-1.5,-81.5,33.874
-1.5,-43.5,36.042
-1.5,-42.5,36.093
-1.5,-41.5,35.99
-1.5,-40.5,36.117
-1.5,-39.5,36.016
-1.5,-38.5,36.066
-1.5,-37.5,35.915
-1.5,-36.5,36.067
-1.5,-35.5,36.052
-1.5,-34.5,36.117
-1.5,-33.5,36.102
-1.5,-32.5,36.101
-1.5,-31.5,36.107
-1.5,-30.5,36.019
-1.5,-29.5,36.107
-1.5,-28.5,36.111
-1.5,-27.5,36.145
-1.5,-26.5,36.098
-1.5,-25.5,36.105
-1.5,-24.5,36.094
-1.5,-23.5,36.071
-1.5,-22.5,36.124
-1.5,-21.5,36.101
-1.5,-20.5,36.03
-1.5,-19.5,36.026
-1.5,-18.5,36.012
-1.5,-17.5,35.905
-1.5,-16.5,35.902
-1.5,-15.5,35.973
-1.5,-14.5,35.908
-1.5,-13.5,35.911
-1.5,-12.5,35.865
-1.5,-11.5,35.826
-1.5,-10.5,35.755
-1.5,-9.5,35.804
-1.5,-8.5,35.71
-1.5,-7.5,35.614
-1.5,-6.5,35.503
-1.5,-5.5,35.468
-1.5,-4.5,35.267
-1.5,-3.5,35.425
-1.5,-2.5,35.388
-1.5,-1.5,35.388
-1.5,-0.5,35.237
-1.5,0.5,35.338
-1.5,1.5,34.943
-1.5,2.5,35.203
-1.5,3.5,35.047
-1.5,4.5,34.602
-1.5,5.5,34.691
-1.5,6.5,34.439
-1.5,7.5,34.026
-1.5,8.5,33.072
-1.5,42.5,35.229
-1.5,43.5,35.332
-1.5,44.5,35.346
-1.5,45.5,35.325
-1.5,46.5,35.401
-1.5,47.5,35.363
-1.5,48.5,35.368
-1.5,49.5,35.388
-1.5,50.5,35.41
-1.5,51.5,35.467
-1.5,52.5,35.4
-1.5,53.5,35.381
-1.5,54.5,35.445
-1.5,55.5,35.38
-1.5,56.5,35.355
-1.5,57.5,35.264
-1.5,58.5,35.334
-1.5,59.5,35.34
-1.5,60.5,35.335
-1.5,61.5,35.176
-1.5,62.5,35.206
-1.5,63.5,35.263
-1.5,64.5,35.234
-1.5,65.5,35.13
-1.5,66.5,35.158
-1.5,67.5,35.139
-1.5,68.5,35.114
-1.5,69.5,35.043
-1.5,70.5,35.13
-1.5,71.5,35.13
-1.5,72.5,35.048
-1.5,73.5,35.017
-1.5,74.5,34.994
-1.5,75.5,35.017
-1.5,76.5,34.899
-1.5,77.5,34.781
-1.5,78.5,34.805
-1.5,79.5,34.8
-1.5,80.5,34.806
-1.5,81.5,34.812
-1.5,82.5,34.719
-1.5,83.5,34.66
-1.5,84.5,34.611
-1.5,85.5,34.579
-1.5,86.5,34.647
-1.5,87.5,34.587
-1.5,88.5,34.578
-1.5,89.5,34.455
-1.5,90.5,34.398
-1.5,91.5,34.27
-1.5,92.5,34.14
-1.5,93.5,34.175
-1.5,94.5,34.025
-1.5,95.5,33.712
-1.5,96.5,33.819
-1.5,97.5,33.744
-1.5,98.5,33.783
-1.5,106.5,32.373
-1.5,107.5,32.804
-1.5,108.5,32.551
-1.5,109.5,32.381
-1.5,117.5,33.45
-1.5,118.5,33.47
-1.5,126.5,34.044
-1.5,127.5,34.122
-1.5,128.5,34.184
-1.5,129.5,34.136
-1.5,130.5,34.202
-1.5,135.5,34.173
-1.5,139.5,34.315
-1.5,140.5,34.226
-1.5,141.5,34.334
-1.5,142.5,34.374
-1.5,143.5,34.424
-1.5,144.5,34.325
-1.5,145.5,34.445
-1.5,146.5,34.46
-1.5,147.5,34.45
-1.5,148.5,34.751
-1.5,149.5,34.677
-1.5,150.5,34.622
-1.5,151.5,34.746
-1.5,152.5,34.821
-1.5,153.5,34.622
-1.5,154.5,34.698
-1.5,155.5,34.498
-1.5,156.5,34.49
-1.5,157.5,34.524
-1.5,158.5,34.556
-1.5,159.5,34.789
-1.5,160.5,34.804
-1.5,161.5,34.788
-1.5,162.5,34.828
-1.5,163.5,34.779
-1.5,164.5,34.852
-1.5,165.5,34.73
-1.5,166.5,34.869
-1.5,167.5,34.958
-1.5,168.5,34.974
-1.5,169.5,35.076
-1.5,170.5,34.981
-1.5,171.5,34.974
-1.5,172.5,35.047
-1.5,173.5,34.981
-1.5,174.5,35.035
-1.5,175.5,35.347
-1.5,176.5,35.317
-1.5,177.5,35.331
-1.5,178.5,35.422
-1.5,179.5,35.343
-0.5,-179.5,35.198
-0.5,-178.5,35.253
-0.5,-177.5,35.214
-0.5,-176.5,35.221
-0.5,-175.5,35.274
-0.5,-174.5,35.246
-0.5,-173.5,35.284
-0.5,-172.5,35.342
-0.5,-171.5,35.32
-0.5,-170.5,35.31
-0.5,-169.5,35.344
-0.5,-168.5,35.386
-0.5,-167.5,35.354
-0.5,-166.5,35.329
-0.5,-165.5,35.321
-0.5,-164.5,35.33
-0.5,-163.5,35.346
-0.5,-162.5,35.35
-0.5,-161.5,35.287
-0.5,-160.5,35.307
-0.5,-159.5,35.291
-0.5,-158.5,35.298
-0.5,-157.5,35.268
-0.5,-156.5,35.283
-0.5,-155.5,35.245
-0.5,-154.5,35.236
-0.5,-153.5,35.243
-0.5,-152.5,35.255
-0.5,-151.5,35.24
-0.5,-150.5,35.257
-0.5,-149.5,35.193
-0.5,-148.5,35.226
-0.5,-147.5,35.204
-0.5,-146.5,35.169
-0.5,-145.5,35.192
-0.5,-144.5,35.158
-0.5,-143.5,35.166
-0.5,-142.5,35.213
-0.5,-141.5,35.197
-0.5,-140.5,35.108
-0.5,-139.5,35.106
-0.5,-138.5,35.148
-0.5,-137.5,35.16
-0.5,-136.5,35.109
-0.5,-135.5,35.107
-0.5,-134.5,35.1
-0.5,-133.5,35.1
-0.5,-132.5,35.114
-0.5,-131.5,35.126
-0.5,-130.5,35.062
-0.5,-129.5,35.005
-0.5,-128.5,35.039
-0.5,-127.5,34.99
-0.5,-126.5,35.014
-0.5,-125.5,34.992
-0.5,-124.5,34.951
-0.5,-123.5,34.976
-0.5,-122.5,34.928
-0.5,-121.5,34.931
-0.5,-120.5,34.931
-0.5,-119.5,34.898
-0.5,-118.5,34.886
-0.5,-117.5,34.904
-0.5,-116.5,34.834
-0.5,-115.5,34.903
-0.5,-114.5,34.873
-0.5,-113.5,34.875
-0.5,-112.5,34.935
-0.5,-111.5,34.828
-0.5,-110.5,34.813
-0.5,-109.5,34.822
-0.5,-108.5,34.829
-0.5,-107.5,34.886
-0.5,-106.5,34.854
-0.5,-105.5,34.871
-0.5,-104.5,34.844
-0.5,-103.5,34.873
-0.5,-102.5,34.874
-0.5,-101.5,34.868
-0.5,-100.5,34.82
-0.5,-99.5,34.845
-0.5,-98.5,34.775
-0.5,-97.5,34.756
-0.5,-96.5,34.713
-0.5,-95.5,34.634
-0.5,-94.5,34.644
-0.5,-93.5,34.754
-0.5,-92.5,34.742
-0.5,-89.5,34.365
-0.5,-88.5,34.218
-0.5,-87.5,34.207
-0.5,-86.5,34.133
-0.5,-85.5,34.254
-0.5,-84.5,34.031
-0.5,-83.5,34.248
-0.5,-82.5,33.871
-0.5,-81.5,33.316
-0.5,-45.5,36.447
-0.5,-44.5,36.075
-0.5,-43.5,36.11
-0.5,-42.5,35.976
-0.5,-41.5,36.131
-0.5,-40.5,36.032
-0.5,-39.5,36.091
-0.5,-38.5,36.124
-0.5,-37.5,36.076
-0.5,-36.5,36.05
-0.5,-35.5,35.977
-0.5,-34.5,36.028
-0.5,-33.5,36.056
-0.5,-32.5,36.101
-0.5,-31.5,36.059
-0.5,-30.5,36.011
-0.5,-29.5,36.058
-0.5,-28.5,36.012
-0.5,-27.5,36.038
-0.5,-26.5,35.993
-0.5,-25.5,36.064
-0.5,-24.5,35.983
-0.5,-23.5,35.919
-0.5,-22.5,35.954
-0.5,-21.5,36.021
-0.5,-20.5,35.938
-0.5,-19.5,35.914
-0.5,-18.5,35.896
-0.5,-17.5,35.82
-0.5,-16.5,35.772
-0.5,-15.5,35.886
-0.5,-14.5,35.865
-0.5,-13.5,35.801
-0.5,-12.5,35.765
-0.5,-11.5,35.772
-0.5,-10.5,35.65
-0.5,-9.5,35.51
-0.5,-8.5,35.637
-0.5,-7.5,35.474
-0.5,-6.5,35.564
-0.5,-5.5,35.224
-0.5,-4.5,35.163
-0.5,-3.5,35.213
-0.5,-2.5,35.209
-0.5,-1.5,35.186
-0.5,-0.5,35.075
-0.5,0.5,35.125
-0.5,1.5,34.839
-0.5,2.5,34.895
-0.5,3.5,34.645
-0.5,4.5,34.496
-0.5,5.5,34.348
-0.5,6.5,33.932
-0.5,7.5,33.598
-0.5,8.5,32.527
-0.5,43.5,35.36
-0.5,44.5,35.324
-0.5,45.5,35.366
-0.5,46.5,35.34
-0.5,47.5,35.362
-0.5,48.5,35.374
-0.5,49.5,35.393
-0.5,50.5,35.386
-0.5,51.5,35.365
-0.5,52.5,35.444
-0.5,53.5,35.416
-0.5,54.5,35.388
-0.5,55.5,35.395
-0.5,56.5,35.38
-0.5,57.5,35.364
-0.5,58.5,35.326
-0.5,59.5,35.338
-0.5,60.5,35.343
-0.5,61.5,35.402
-0.5,62.5,35.349
-0.5,63.5,35.326
-0.5,64.5,35.24
-0.5,65.5,35.218
-0.5,66.5,35.231
-0.5,67.5,35.152
-0.5,68.5,35.132
-0.5,69.5,35.127
-0.5,70.5,35.149
-0.5,71.5,35.075
-0.5,72.5,35.05
-0.5,73.5,34.966
-0.5,74.5,34.902
-0.5,75.5,34.883
-0.5,76.5,34.927
-0.5,77.5,34.842
-0.5,78.5,34.843
-0.5,79.5,34.744
-0.5,80.5,34.651
-0.5,81.5,34.748
-0.5,82.5,34.735
-0.5,83.5,34.695
-0.5,84.5,34.693
-0.5,85.5,34.681
-0.5,86.5,34.669
-0.5,87.5,34.548
-0.5,88.5,34.539
-0.5,89.5,34.301
-0.5,90.5,34.326
-0.5,91.5,34.263
-0.5,92.5,34.143
-0.5,93.5,33.945
-0.5,94.5,33.989
-0.5,95.5,33.888
-0.5,96.5,33.783
-0.5,97.5,33.799
-0.5,98.5,33.578
-0.5,99.5,33.935
-0.5,104.5,29.09
-0.5,105.5,32.154
-0.5,106.5,32.993
-0.5,107.5,32.837
-0.5,108.5,31.878
-0.5,118.5,33.266
-0.5,119.5,33.532
-0.5,121.5,33.271
-0.5,124.5,33.818
-0.5,125.5,34.063
-0.5,126.5,34.354
-0.5,129.5,34.194
-0.5,134.5,34.15
-0.5,135.5,34.031
-0.5,136.5,34.18
-0.5,137.5,34.172
-0.5,138.5,34.179
-0.5,139.5,34.357
-0.5,140.5,34.287
-0.5,141.5,34.372
-0.5,142.5,34.24
-0.5,143.5,34.239
-0.5,144.5,34.306
-0.5,145.5,34.393
-0.5,146.5,34.398
-0.5,147.5,34.353
-0.5,148.5,34.518
-0.5,149.5,34.488
-0.5,150.5,34.526
-0.5,151.5,34.673
-0.5,152.5,34.658
-0.5,153.5,34.395
-0.5,154.5,34.65
-0.5,155.5,34.356
-0.5,156.5,34.421
-0.5,157.5,34.417
-0.5,158.5,34.611
-0.5,159.5,34.677
-0.5,160.5,34.551
-0.5,161.5,34.561
-0.5,162.5,34.693
-0.5,163.5,34.788
-0.5,164.5,34.806
-0.5,165.5,34.724
-0.5,166.5,34.831
-0.5,167.5,35.026
-0.5,168.5,35.048
-0.5,169.5,34.976
-0.5,170.5,34.944
-0.5,171.5,35.024
-0.5,172.5,34.926
-0.5,173.5,34.96
-0.5,174.5,35.157
-0.5,175.5,35.173
-0.5,176.5,35.243
-0.5,177.5,35.271
-0.5,178.5,35.196
-0.5,179.5,35.145
0.5,-179.5,35.124
0.5,-178.5,35.185
0.5,-177.5,35.146
0.5,-176.5,35.14
0.5,-175.5,35.15
0.5,-174.5,35.169
0.5,-173.5,35.223
0.5,-172.5,35.166
0.5,-171.5,35.244
0.5,-170.5,35.203
0.5,-169.5,35.222
0.5,-168.5,35.201
0.5,-167.5,35.149
0.5,-166.5,35.165
0.5,-165.5,35.235
0.5,-164.5,35.165
0.5,-163.5,35.164
0.5,-162.5,35.247
0.5,-161.5,35.216
0.5,-160.5,35.155
0.5,-159.5,35.228
0.5,-158.5,35.219
0.5,-157.5,35.195
0.5,-156.5,35.102
0.5,-155.5,35.231
0.5,-154.5,35.212
0.5,-153.5,35.097
0.5,-152.5,35.146
0.5,-151.5,35.139
0.5,-150.5,35.109
0.5,-149.5,35.079
0.5,-148.5,35.112
0.5,-147.5,35.153
0.5,-146.5,35.08
0.5,-145.5,35.05
0.5,-144.5,35.075
0.5,-143.5,35.03
0.5,-142.5,35.053
0.5,-141.5,35.068
0.5,-140.5,35.02
0.5,-139.5,35.087
0.5,-138.5,34.982
0.5,-137.5,35.024
0.5,-136.5,34.991
0.5,-135.5,34.996
0.5,-134.5,34.962
0.5,-133.5,34.941
0.5,-132.5,34.905
0.5,-131.5,34.991
0.5,-130.5,34.92
0.5,-129.5,34.866
0.5,-128.5,34.871
0.5,-127.5,34.874
0.5,-126.5,34.782
0.5,-125.5,34.889
0.5,-124.5,34.889
0.5,-123.5,34.897
0.5,-122.5,34.836
0.5,-121.5,34.802
0.5,-120.5,34.77
0.5,-119.5,34.762
0.5,-118.5,34.786
0.5,-117.5,34.719
0.5,-116.5,34.658
0.5,-115.5,34.792
0.5,-114.5,34.711
0.5,-113.5,34.683
0.5,-112.5,34.696
0.5,-111.5,34.724
0.5,-110.5,34.623
0.5,-109.5,34.653
0.5,-108.5,34.618
0.5,-107.5,34.587
0.5,-106.5,34.549
0.5,-105.5,34.534
0.5,-104.5,34.631
0.5,-103.5,34.566
0.5,-102.5,34.579
0.5,-101.5,34.598
0.5,-100.5,34.681
0.5,-99.5,34.556
0.5,-98.5,34.504
0.5,-97.5,34.402
0.5,-96.5,34.404
0.5,-95.5,34.408
0.5,-94.5,34.278
0.5,-93.5,34.234
0.5,-92.5,34.166
0.5,-91.5,34.225
0.5,-90.5,33.893
0.5,-89.5,33.876
0.5,-88.5,33.76
0.5,-87.5,33.989
0.5,-86.5,33.849
0.5,-85.5,33.837
0.5,-84.5,33.654
0.5,-83.5,33.668
0.5,-82.5,33.628
0.5,-81.5,33.59
0.5,-80.5,33.114
0.5,-48.5,34.251
0.5,-47.5,30.684
0.5,-46.5,35.059
0.5,-45.5,35.679
0.5,-44.5,36.141
0.5,-43.5,36.13
0.5,-42.5,36.147
0.5,-41.5,36.103
0.5,-40.5,36.032
0.5,-39.5,36.052
0.5,-38.5,36.026
0.5,-37.5,35.967
0.5,-36.5,36.014
0.5,-35.5,35.956
0.5,-34.5,36.003
0.5,-33.5,36.043
0.5,-32.5,35.962
0.5,-31.5,35.951
0.5,-30.5,35.954
0.5,-29.5,35.899
0.5,-28.5,35.881
0.5,-27.5,35.849
0.5,-26.5,35.78
0.5,-25.5,35.844
0.5,-24.5,35.904
0.5,-23.5,35.845
0.5,-22.5,35.852
0.5,-21.5,35.757
0.5,-20.5,35.781
0.5,-19.5,35.707
0.5,-18.5,35.633
0.5,-17.5,35.669
0.5,-16.5,35.576
0.5,-15.5,35.526
0.5,-14.5,35.394
0.5,-13.5,35.476
0.5,-12.5,35.57
0.5,-11.5,35.384
