Lon,Lat,ID,Source,Calcite,U238,U238sig,Age,U234delta,Basin,Genus,Place,Location,Site,LabID,Temp,Salinity,pH,TAlk,TCO2,OmegaA,oxygen
-149.581905,-17.536096,1420,49,0,3.42,not reported,9.92863714502591,142.671527409908,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1421,49,0,3.31,not reported,9.94118396885776,144.422386227271,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1422,49,0,3.79,not reported,10.2280766321716,142.894918678641,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1423,49,0,3.67,not reported,10.2636085822725,143.937128097728,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1424,49,0,3.64,not reported,10.3352810592056,143.246582689469,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1425,49,0,3.81,not reported,10.360040825076,141.508720323035,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1426,49,0,3.48,not reported,13.8489990495544,142.078237420608,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1427,49,0,3.33,not reported,13.8909098789103,141.783505885223,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1428,49,0,3.33,not reported,13.903080323321,141.684526454358,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1429,49,0,3.05,not reported,10.0243711869754,144.14813878102,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1430,49,0,3.89,not reported,11.1053854270228,142.940041359739,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1431,49,0,4.05,not reported,11.1076683310548,143.868260577693,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1432,49,0,3.98,not reported,11.1086862636569,143.662606977492,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1433,49,0,3.99,not reported,11.1194402208594,144.800369232758,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1434,49,0,3.84,not reported,11.1370156651278,142.540634381563,Pacific,Acropora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1435,49,0,2.73,not reported,10.9607881534721,142.984715282128,Pacific,Favia,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1436,49,0,2.42,not reported,9.34515897291194,143.25697183438,Pacific,Montastraea,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1437,49,0,2.43,not reported,9.38157249711797,137.734940023901,Pacific,Montastraea,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1438,49,0,2.61,not reported,12.922696873174,144.710623740281,Pacific,Pocillopora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1439,49,0,2.8,not reported,10.6846498861975,140.815129308302,Pacific,Pocillopora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1440,49,0,2.5,not reported,11.3930124897397,144.087274500361,Pacific,Pocillopora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1441,49,0,2.77,not reported,11.6094110158566,142.833965155935,Pacific,Pocillopora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1442,49,0,2.32,not reported,12.9967203055602,144.740856740002,Pacific,Pocillopora,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1443,49,0,3.13,not reported,12.0509966376931,142.598841900266,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1444,49,0,2.67,not reported,12.8202820168424,141.045174127803,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1445,49,0,2.75,not reported,12.8314957068567,143.12034963817501,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1446,49,0,2.77,not reported,12.9917766266931,140.802704689531,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1447,49,0,2.66,not reported,13.0284849822042,143.614307271222,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1448,49,0,2.68,not reported,13.1931773218743,143.577429315767,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1449,49,0,2.74,not reported,13.5574549670594,143.206365080326,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-149.581905,-17.536096,1450,49,0,2.76,not reported,13.6430303127316,143.137180429098,Pacific,Porites,"French Polynesia,Tahiti",French Polynesia,Tahiti,5,27.44079249671939,35.96095450263818,8.134287687825793,2365.0600765553368,1993.8518739531253,4.182923633780128,201.6226275416889
-59.538762,13.034312,1451,50,0.2,3.2067,0.0016,9.224,147.61,Atlantic,Acropora,"Barbados,NA",Barbados,NA,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1452,50,0.2,3.3008,0.0018,12.8822328879839,143.969321136403,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1453,50,0.2,3.0456,0.0022,13.0616369230805,143.420613194983,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1454,50,0.2,3.2326,0.0012,18.0160753949384,142.306645337388,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1455,50,0.2,3.2205,0.0014,18.0768940348088,139.189513597078,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1456,50,0.2,3.2461,0.0016,18.5755122687969,138.227328891978,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1457,50,0.2,3.3298,0.0018,18.6963761223867,145.29843418852099,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1458,50,0.2,3.4969,0.002,19.2843780705238,143.747290179628,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1459,50,0.2,3.2327,0.002,19.4211033463667,136.762802764852,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1460,50,0.2,3.1666,0.0022,19.5335853360159,142.6877833189,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1461,50,0.2,2.4323,0.0022,19.7583218485619,143.622944726843,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1462,50,0.2,2.3962,0.001,19.7612944869069,141.657110274278,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1463,50,0.2,2.3647,0.001,12.9188918224482,145.434072948061,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1464,50,0.2,2.6421,0.0018,12.9536601355485,144.852956399756,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1465,50,0.2,2.409,0.002,12.9781593768094,143.990444888248,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1466,50,0.2,2.2243,0.0016,12.9995205770576,143.18830445855,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1467,50,0.2,2.4671,0.0016,13.0843490736313,144.611312202728,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1468,50,0.2,2.5444,0.0012,14.7567537319833,146.294444964203,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1469,50,0.2,2.4147,0.0016,20.1699861438353,142.627172263055,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1470,50,0.2,2.325,0.0012,20.1755109965507,142.946507705044,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1471,50,0.2,2.3289,0.0008,20.5602271934214,142.25524048183,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1472,50,0.2,2.4718,0.0014,20.5853515494086,140.360455545405,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1473,50,0.2,2.4614,0.0016,20.6979109100295,144.745301518118,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1474,50,0.2,2.4942,0.0018,20.7222724334499,145.284588715005,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1475,50,0.2,2.4503,0.0016,20.7975063881987,142.032861383604,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1476,50,0.2,2.2454,0.0014,20.8165225061028,142.252274369921,Atlantic,Montastraea,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1477,50,0.2,2.8775,0.0014,8.99767011205748,146.760940592608,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1478,50,0.2,3.3634,0.0018,9.00030331975934,147.89637679318,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1479,50,0.2,3.0678,0.0018,9.98773661114529,147.607282605489,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1480,50,0.2,2.99,0.0016,10.0064902041166,147.036770263181,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1481,50,0.2,3.1677,0.0022,11.4976951630747,149.184099963032,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1482,50,0.2,2.9905,0.0016,11.5801505204054,140.198866422609,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1483,50,0.2,2.6846,0.0018,12.0713590107622,139.425003408593,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1484,50,0.2,3.2726,0.0024,12.2403061903229,141.797970079572,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1485,50,0.2,3.1412,0.002,12.9899139170055,143.230922630196,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1486,50,0.2,3.1464,0.0016,13.1376187671616,141.939319247581,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1487,50,0.2,3.0404,0.0016,13.6274052592022,141.085603507398,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1488,50,0.2,2.8969,0.002,13.6500785810638,142.329183370792,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1489,50,0.2,3.2613,0.0022,14.295593155094,141.923280422626,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1490,50,0.2,3.1306,0.0022,14.3324671988836,141.752459103163,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1491,50,0.2,3.1006,0.002,14.3571693487794,144.999794188832,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1492,50,0.2,3.0831,0.002,14.3687688698896,140.009656868376,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1493,50,0.2,3.273,0.003,14.4684286103463,143.752743609322,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1494,50,0.2,3.3387,0.002,14.4711175786299,142.267704081314,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1495,50,0.2,3.2926,0.002,14.4823398013448,140.824570452656,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1496,50,0.2,3.0026,0.0016,14.6470317447952,142.657236004538,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1497,50,0.2,3.369,0.002,17.6602495978059,137.200749869406,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1498,50,0.2,3.4946,0.0018,18.1974210456923,142.267064861897,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1499,50,0.2,3.4312,0.002,18.2553919059128,140.407616343798,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1500,50,0.2,3.3641,0.0018,18.302767986935,143.034192134992,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1501,50,0.2,2.9631,0.0016,18.4901252955125,142.278233997407,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1502,50,0.2,3.2501,0.0016,18.7982645276542,141.687786619891,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1503,50,0.2,3.0816,0.002,19.430654697995,144.545015747296,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1504,50,0.2,2.9765,0.0012,19.520908996844,137.723766090408,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1505,50,0.2,3.2964,0.0014,19.5432881087623,141.531020558175,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1506,50,0.2,3.1079,0.002,19.6682924196737,137.886614232338,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1507,50,0.2,3.1912,0.0012,29.6469097591915,134.846912026129,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1508,50,0.2,3.2467,0.0012,30.0054223753083,135.468416266374,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1509,50,0.2,3.2159,0.0016,30.18847712594,138.064919068608,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1510,50,0.2,2.982,0.001,30.3225818531648,136.951478461281,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1511,50,0.2,3.2406,0.0014,30.3338364296987,136.457688968693,Atlantic,Acropora,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1512,50,0.2,2.8231,0.0014,19.5174770879079,137.637163808131,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1513,50,0.2,2.6847,0.0012,19.6750460013779,141.266992315621,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1514,50,0.2,2.5048,0.0012,19.7116258079232,141.361955260042,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1515,50,0.2,2.686,0.0016,24.6347818429075,137.370852713242,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1516,50,0.2,2.2382,0.001,24.6738919318569,137.774755602264,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1517,50,0.2,2.5005,0.0012,24.9785207349083,136.333435118416,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1518,50,0.2,2.6954,0.001,25.1415076040263,134.141234665376,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
-59.538762,13.034312,1519,50,0.2,3.8539,0.0024,31.4768124275358,134.915615202978,Atlantic,Diploria,"Barbados,South Barbados",Barbados,South Barbados,5,27.507815524220046,34.882002881096916,8.114814239647169,2303.23143311984,1953.5332589893205,3.873350452559457,201.86410088881686
